date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,llm_sentiment,Change_percentage,Article
2018-06-15,MNST,28.21500015258789,28.239999771118164,27.75,28.01000022888184,8280800.0,4.0,0.548189909610354,28.889920388269093,23.49757961173091,55.16028359622767,136.91269965090294,36.47398943102903,25.81883341471354,26.92708336512248,11.979999542236328,162.72023938179274,0.0,,
2018-06-15,GOOGL,57.7541389465332,58.195499420166016,57.68450164794922,57.99599838256836,44438000.0,4.0,1.0943213042545992,59.06784076732736,52.20792560535331,59.34443514082325,120.48690160587456,28.994979481897893,55.06621373494466,53.36873423258464,11.979999542236328,162.72023938179274,0.0,,
2018-06-15,AMD,16.34000015258789,16.520000457763672,15.81999969482422,16.059999465942383,77612200.0,4.0,1.1164290551053335,16.974314928844294,12.05868496815888,71.42061972962108,132.0974144838964,65.4191661664537,13.70533323287964,11.963166618347168,11.979999542236328,162.72023938179274,1.0,0.33423995164702314,"Stocks That Made New 52 Week Highs Today Include: Zoetis, Fortive, VeriSign, CF Industries, Ansys, Facebook, IDEXX, Fiserv, Global Payments, CA, Akamai, AES, NVIDIA, Align Tech, and Adobe"
2018-06-15,CSCO,36.04904556274414,44.52999877929688,43.59000015258789,44.36000061035156,49379800.0,4.0,0.0130051511567117,36.3252890816335,34.756906581818654,52.54852171878026,-6.1478918510534655,2.772750639920998,36.0446974436442,35.56316401163737,11.979999542236328,162.72023938179274,0.0,,
2018-06-15,ADBE,251.82000732421875,253.8699951171875,247.5200042724609,251.27999877929688,9052800.0,4.0,5.448777935155306,260.26923189518914,236.3437670672132,60.59723673647188,70.14416438883428,0.6402527967322564,244.40566660563152,233.19316736857093,11.979999542236328,162.72023938179274,3.0,-0.025989724992444785,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips
Adobe Systems Incorporated (NASDAQ: ADBE ) reported earnings last night and investors are selling the stock on the headline. Management beat bottom-line expectations, but only met revenue expectations, albeit at record levels. I like that the recurring revenues continue to grow. This provides a consistent stream of revenues upon which they can continue to plan for bigger and better things.
Today's Wall Street wants to see the wow-factor and usually that comes from forward guidance. ADBE management only guided inline revenues so that perhaps contributed to the reaction of disappointment. This is a relative term these days made worse because we just had new all time highs in the NASDAQ, where we see massive moves on frothy momentum tickers.
So odds are that this dip is exaggerated by the money flow out of something that is sound and solid like ADBE to chase the frothy tickers. Luckily, I have recent profits from being long momos like Tesla Inc (NASDAQ: TSLA ) and Netflix, Inc. (NASDAQ: NFLX ), so I will roll some of the risk into a fundamental bet into ADBE's 2018 prospects.
Add to it a sprinkle of ADBE operating imperfections with regards to margin and you get yourself a run-of-the-mill dip after a long run. Is the rally over? Hardly! To that, the ADBE CFO said that they expect their momentum to continue. Usually CFOs are not overtly confident so this is a testament that the upward trend shall continue through 2018.
7 Strong Buy Stocks Analysts Are Upgrading Now, Including Facebook, Inc.
Today's dip is painful to those newer longs, but ADBE is a stock that came into the report up 85% in a year and 45% in 2018 alone. So a small retracement is necessary to maintain the overall trend.
Dips in Adobe stock are rare and shallow. So they don't appear like obvious long entry opportunities. That is why I use options to generate my profits without needing upside momentum. Today I sell downside risk against what others fear today. I am confident that proven support in the stock will hold, especially that management still has a large buyback program to help my cause.
ADBE stock is not cheap since it sells at a price-to-earnings ratio of 64. This is three times that of Apple Inc. (NASDAQ: AAPL ) and twice that of Facebook, Inc. (NASDAQ: FB ). And this is another reason why using options makes more sense then buying the shares outright with no room for error. In options, I can dig a large moat around my risk in case the selling persists.
I don't need a rally to profit. If proven support holds through 2018, then I retain my maximum potential profit. Otherwise, I own ADBE shares but at a deep discount from current price.
Technically, ADBE has several pivot levels that should provide support on the way down. The first is at $240-per-share, then the next three are $10 apart from that. Each of these should be reliable, but not bullet-proof given the slant of the wedge. If they break, they can overshoot on the way down. So I will hide my risk behind all of them.
The Trade: Sell the ADBE OCT $200 put for $2.50. Here I have an 85% theoretical chance of success. Otherwise and if price falls below it, then I would suffer losses below $197.50.
Those who want to mitigate the risk that comes with selling naked puts can sell spreads instead.
The Alternate Trade: Sell the ADBE OCT $200/$205 bull put spread, which has about the same odds of winning and would yield 15% on risk. Compare this with risking $250-per-share here and without any room for error and expecting a rally profit.
Click here for more of my market thesis and get an ongoing free copy of my weekly newsletters.
Nicolas Chahine is the managing director of SellSpreads.com . As of this writing, he did not hold a position in any of the aforementioned securities. You can follow him as @racernic on twitter and stocktwits .
More From InvestorPlace
6 Cheap Stocks to Buy Under $6
7 Stocks That Could Take a Trade-War Hit
5 AI Biotech Stocks to Bet On Now
3 Cheap Stocks Under $3 to Consider Now
Compare Brokers
The post Why It's Time to Catch Adobe Systems Incorporated Stock as It Falls appeared first on InvestorPlace .
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc."
2018-06-15,EBAY,35.139705657958984,39.0099983215332,38.43000030517578,38.91999816894531,12891600.0,4.0,0.1974586662413813,37.04831791426992,33.20851459000255,47.88495020727616,11.430697429448047,0.4890320504387751,34.9276735941569,35.48291664123535,11.979999542236328,162.72023938179274,3.0,0.2339075249320035,"What's interesting, listeners might not know this -- it was owned by eBay (NASDAQ: EBAY) at one point, and then, eBay owned a partial stake in it. But for a long time, if you did eBay Latin America, it would send you right to MercadoLibre. So, I looked at that for many years, comparing it to eBay, and seeing if there were changes and differences."
2018-06-18,MNST,28.045000076293945,28.149999618530277,27.899999618530277,28.05500030517578,6711200.0,0.0,0.575129519415043,29.084597362538084,23.633902584056152,54.28360889277467,123.58132997454382,36.47398943102903,25.87433344523112,26.92133337656657,12.3100004196167,136.26881041803534,0.0,,
2018-06-18,NVDA,6.563748359680176,6.644999980926514,6.559500217437744,6.586999893188477,356268000.0,0.0,0.1458295472865804,6.777068869887407,5.96378935116667,59.64004824596626,93.54422898436268,26.72507236077113,6.317379077275594,5.974142662684122,12.3100004196167,136.26881041803534,4.0,0.2605016621335752,S&P Dow Jones Indices Announces 'NVIDIA Set to Join S&P 100; FleetCor Technologies to Join S&P 500; Penn Virginia to Join S&P SmallCap 600'
2018-06-18,NFLX,390.3999938964844,393.1600036621094,386.5,387.7200012207031,6824800.0,0.0,15.376178671222476,395.8599563509121,326.24304657877536,70.2585925948161,152.10431698769034,59.35517010356642,349.75966796875,328.51866760253904,12.3100004196167,136.26881041803534,4.0,0.21940163191296458,DISH Network Announces Its EVOLVE platform will integrate Netflix Into Hotel TVs
2018-06-18,GOOGL,58.96524810791016,59.20650100708008,57.54999923706055,57.634498596191406,33038000.0,0.0,1.1950371241170077,59.47058297870602,52.37282636882816,62.0238975719948,138.09523243855188,37.951913106028805,55.28638242085775,53.47703329722086,12.3100004196167,136.26881041803534,0.0,,
2018-06-18,AMD,17.110000610351562,17.34000015258789,16.1299991607666,16.18000030517578,104317400.0,0.0,1.1728502715511873,17.328709019651466,12.115290938386863,73.95589987964715,149.50234611131245,71.24547482053862,13.899666595458983,12.06649996439616,12.3100004196167,136.26881041803534,2.0,0.8371109096403746,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips
Intel Corporation (NASDAQ: INTC ) shares were declining throughout regular trading hours Monday as the company received a downgrade from an analyst over mounting competition.
Source: Shutterstock
Northland Capital Markets analyst Gus Richard downgraded the stock in a note to investors from market perform to underperform due to CPU competition from the likes of Advanced Micro Devices, Inc. (NASDAQ: AMD ) and other companies developing similar products.
""Intel's process technology leadership is diminished if not evaporated,"" wrote Richard. He added that he expects AMD's 7-nanometer server CPU and 14-nanometer notebook CPU offer great competition to Intel's own products.
This prediction is due to the fact that other companies have been more successful at decreasing the size of their chips in terms of nanometers in order to make them cheaper and more powerful. Intel has a 10-nanometer process that is ""roughly"" equivalent to the 7-nanometer product that competitor Taiwan Semiconductor Mfg. Co. Ltd. (ADR) (NYSE: TSM ), which has AMD as a customer.
Plus, Intel's 10-nanometer technology has been delayed multiple times, prompting its management to recently say that the product won't be in production until some time in 2019, which could allow other companies to get ahead of Intel.
""We expect that AMD will sample a 7-nanometer server CPU in 2H:18 and move into production in 2019 likely in lockstep or slightly ahead of Intel,"" Richard wrote. ""We also expect AMD's 14nm notebook CPU to ramp in 2H:18, diminishing Intel lead in this category and driving AMD share gains.""
INTC stock fell about 3.4% on Monday following the downgrade.
More From InvestorPlace
6 Cheap Stocks to Buy Under $6
7 Stocks That Could Take a Trade-War Hit
5 AI Biotech Stocks to Bet On Now
3 Cheap Stocks Under $3 to Consider Now
Compare Brokers
The post Intel Corporation Stock Takes a hit on Wall Street Downgrade appeared first on InvestorPlace .
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc."
2018-06-18,CSCO,36.01646041870117,44.41999816894531,43.38999938964844,43.869998931884766,17625400.0,0.0,0.0287696117419358,36.37637821426007,34.78728412399677,52.380183320184265,-13.66547537800985,1.344520021474933,36.01509793599447,35.5833065032959,12.3100004196167,136.26881041803534,0.0,,
2018-06-18,ADBE,255.69000244140625,256.7699890136719,249.8000030517578,250.5200042724609,3764300.0,0.0,5.381026411831755,260.55968395454994,237.81331561820397,62.44353448177785,93.48826926548467,6.7870264911201765,245.3116668701172,233.77933400472008,12.3100004196167,136.26881041803534,4.0,0.4539135690540945,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips
Although able to rally off the morning lows, U.S. equities were under pressure Friday on renewed concerns over a potential trade war with China. Early Monday, stock market futures are down across the board with the Dow Jones Industrial Average set to open 212 points lower. On that note, here are our top stock trades going into this week before the bell Monday.
Top Stock Trades for Monday: Adobe (ADBE)
On Thursday after the close, Adobe Systems Incorporated (NASDAQ: ADBE ) beat on earnings and revenue expectations . Despite another quarter of solid results, shares took a dip on Friday, likely on account of its 40% year-to-date rally.
10 Best Stocks to Buy and Hold Forever
The trend has been pretty obvious from the lower left to the upper right. In that sense, it's a lot likeSalesforce.com, inc. (NASDAQ: CRM ). The 50-day serves as a pretty good proxy for ADBE. A retest-and-hold of this level would give bulls the green light to add to or initiate a new position in Adobe.
Top Stock Trades for Monday: Canada Goose (GOOS)
Canada Goose Holdings Inc (NYSE: GOOS ) isn't getting down on trade woes. Instead, shares are rocketing by more than 30% Friday after the company's strong earnings result .
GOOS has been in a solid uptrend for the last 10 months and long-term investors are really celebrating after Friday's big move. However, new investors would be wise to wait for a pullback or consolidation if they're interested in GOOS.
With an RSI of 90 (green circle), now's not a good time to get in. It could go higher, surely, but the odds don't favor a great risk/reward at this point. Let's wait on this one.
Top Stock Trades for Monday: Silver (SLV)
Silver looked like it was ready to go, teasing bulls with a breakout earlier this week. Instead, the iShares Silver Trust ETF (NYSEARCA: SLV ) dove on Friday and is nearing a critical support level near $15.25.
Should this level fail, retests of recent lows near $14.80 and $14.50 are on the table. For bulls, it offers an attractive risk/reward to buy near $15.25. If SLV fails, they can bail with minimal losses.
Although I'll admit, there's not much else that enticing about the metal right now. I'd rather buy a breakout over downtrend resistance than buy into support with the hope that it holds. The SPDR Gold Trust ETF (NYSEARCA: GLD ) was also weak on Friday and presents a similar scenario.
Top Stock Trades for Monday: Sogou (SOGO)
The Chinese internet stocks have been on fire . The ones we've been watching are Huya Inc - (ADR) (NYSE: HUYA ), iQiyi, Inc (NASDAQ: IQ ), Sogou Inc (NYSE: SOGO ).
Focusing on the last one specifically, SOGO performed well on Friday, up more than 5% and outperforming some its peers after lagging for a few sessions. Shares went on to make new highs on Friday, but could not stay above $14.50.
So where to from here? Luckily, SOGO trades with easy-to-identify levels. $10, $11, $12, $13, etc. They've all played a role in the stock's trading patterns. $13 is significant to me though. It's the IPO price and if SOGO falls through $14, this become a must-hold level for bulls.
Granted, $12 could be support and so too could $11. But $13 being the IPO price would be a meaningful level for shares to find support. Let's see if it does, if SOGO even falls that far. If so, it'd be a tempting buy.
Top Stock Trades for Monday: Roku (ROKU)
Roku Inc (NASDAQ: ROKU ) is one that we nailed about a week ago . On a breakout over $40, we were looking for a run to $45 and if momentum kept up, possibly a test of $50.
Well, we hit $45 on Thursday and saw ROKU slip on Friday. Now what? Because ROKU has been doing so well lately, I would love to jump back in on a pullback into the low-$40s, perhaps near $42.50.
5 Things to Expect in the Second Half of 2018
However, if stocks really come under pressure, Roku could slip down to $40. Should it hold, it's a must-buy for bulls.
Bret Kenwell is the manager and author of Future Blue Chips and is on Twitter @BretKenwell . As of this writing, Bret Kenwell held a position in CRM.
More From InvestorPlace
6 Cheap Stocks to Buy Under $6
7 Stocks That Could Take a Trade-War Hit
5 AI Biotech Stocks to Bet On Now
3 Cheap Stocks Under $3 to Consider Now
Compare Brokers
The post 5 Top Stock Trades for Monday Morning appeared first on InvestorPlace .
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc."
2018-06-18,EBAY,35.11261367797852,39.02999877929688,38.34000015258789,38.5,10077500.0,0.0,0.1477586293662511,37.058107568117926,33.24751872887915,47.76179246503578,5.701449969181383,0.9831161307087316,34.95357615152995,35.45701452891032,12.3100004196167,136.26881041803534,4.0,0.258084013297069,"Micron Technology Inc.MU is set to report third-quarter fiscal 2018 results on Jun 20. The question lingering in investors' minds is whether or not this memory chip maker will be able to continue its impressive performance in the quarter.
Notably, Micron has delivered positive earnings surprises for 10 straight quarters. Over the trailing four quarters, the company delivered an average positive surprise of 8%. So, let's see how things are shaping up prior to this announcement.
As long as memory chip prices and demand continue to rise, Micron is likely to keep benefiting. The ongoing investigation by the Chinese government on allegations that Micron, along with Samsung and SK Hynix, indulged in fixing memory prices, is unlikely to conclude any time soon. This lowers the possibility of any negative impact on demand and prices in the near term.
What the Zacks Model Unveils?
Our proven model does not conclusively show that Micron is likely to beat earnings estimates this quarter. Per our model, a stock with a positive Earnings ESP , and a Zacks Rank #1 (Strong Buy), 2 (Buy) or at least 3 (Hold), has higher chances of beating estimates. You can uncover the best stocks to buy or sell before they're reported with our Earnings ESP Filter .
Micron currently sports a Zacks Rank #1 but has an Earnings ESP of +0.00%. You can see the complete list of today's Zacks #1 Rank stocks here .
However, the stock is likely to register massive year-over-year growth on both the counts, i.e. revenues and earnings per share. The Zacks Consensus Estimate for the fiscal third-quarter's earnings is pegged at $3.14, which is 93.8% higher than the year-ago quarter's reported earnings of $1.62. Additionally, analysts polled by Zacks project revenues of roughly $7.70 billion, up 38.3% from the prior-year quarter tally.
Micron Technology, Inc. Price and EPS Surprise
Micron Technology, Inc. Price and EPS Surprise | Micron Technology, Inc. Quote
Let's see what's driving this overwhelming expectation.
DRAMs to Continue Driving Revenues
Micron has been the key beneficiary of the upswing in DRAM prices and strong demand which was triggered in the second half of calendar-year 2016. DRAM, which is one of Micron's biggest revenue contributing segment (71% of 2Q18 revenues), is likely to deliver better numbers, given a supply shortage and increasing adoption of Artificial Intelligence (AI) at datacenters. This should further drive demand for DRAMs. Notably, AI-enabled servers require five to six times the capacity of regular DRAMs compared to standard cloud servers.
Going ahead, rising demand for DRAMs from autonomous vehicle manufacturers is expected to have aided the company's to-be-reported quarterly results. Self-driving vehicles need to make real-time decisions by analyzing large amounts of data, which necessitates the use of high-performance DRAMs.
Declining NAND Prices to Partially Mute Top-Line Growth
In the last fiscal, the company witnessed impressive growth in NAND revenues due to the massive demand-supply gap which escalated chip prices. Nonetheless, we expect this segment's growth rate to have remained moderate in the fiscal third quarter as the supply-demand gap has narrowed down significantly, according to various research firms, which is affecting chip prices adversely.
Notably, in the fiscal second quarter, Micron witnessed a low-double-digit rise in bit shipments, while average selling price (ASP) declined in the mid-teens range. Therefore, looking at the current scenario, we believe decline in ASP will have negatively impacted the company's NAND revenues and margins, and somewhat offset the benefits from improved demand and prices for DRAM products.
Some Stocks With Favorable Combinations
Here are some companies you may want to consider as our model shows that these have the right combination of elements to post an earnings beat:
Seagate Technology Plc STX has an Earnings ESP of +0.77% and flaunts a Zacks Rank of 1.
Juniper Networks, Inc. JNPR has an Earnings ESP of +3.54% and carries a Zacks Rank of 3.
eBay Inc. EBAY has an Earnings ESP of +0.78% and holds a Zacks Rank of 3.
Today's Stocks from Zacks' Hottest Strategies
It's hard to believe, even for us at Zacks. But while the market gained +21.9% in 2017, our top stock-picking screens have returned +115.0%, +109.3%, +104.9%, +98.6%, and +67.1%.
And this outperformance has not just been a recent phenomenon. Over the years it has been remarkably consistent. From 2000 - 2017, the composite yearly average gain for these strategies has beaten the market more than 19X over. Maybe even more remarkable is the fact that we're willing to share their latest stocks with you without cost or obligation.
See Them Free>>
Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report
Seagate Technology PLC (STX): Free Stock Analysis Report
eBay Inc. (EBAY): Free Stock Analysis Report
Juniper Networks, Inc. (JNPR): Free Stock Analysis Report
Micron Technology, Inc. (MU): Free Stock Analysis Report
To read this article on Zacks.com click here.
Zacks Investment Research
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc."
